id	corpus	sentence	token	complexity	annotations
3_18_5	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	prioridad	{'PL1': 0.25, 'PL2': 0.125, 'PL3': 0.0625, 'overall': 0.15384615384615385}	{1: 1, 2: 1, 3: 2, 4: 2, 5: 2, 6: 1, 7: 2, 8: 3, 9: 1, 10: 3, 11: 2, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 3, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_18_8	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	recuperen	{'PL1': 0.475, 'PL2': 0.09375, 'PL3': 0.15625, 'overall': 0.25961538461538464}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 3, 6: 1, 7: 2, 8: 4, 9: 4, 10: 4, 11: 2, 12: 1, 13: 1, 14: 3, 15: 3, 16: 1, 17: 4, 18: 3, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 2, 26: 1}
3_18_10	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	estabilidad	{'PL1': 0.425, 'PL2': 0.0625, 'PL3': 0.0625, 'overall': 0.20192307692307693}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 3, 6: 1, 7: 2, 8: 3, 9: 2, 10: 4, 11: 3, 12: 1, 13: 1, 14: 2, 15: 4, 16: 1, 17: 4, 18: 2, 19: 2, 20: 1, 21: 1, 22: 2, 23: 1, 24: 1, 25: 1, 26: 1}
3_18_11	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	emocional	{'PL1': 0.125, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.057692307692307696}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 2, 11: 1, 12: 1, 13: 1, 14: 2, 15: 2, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_18_14	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	salud	{'PL1': 0.075, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.038461538461538464}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 2, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_18_16	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	tramitar	{'PL1': 0.875, 'PL2': 0.75, 'PL3': 0.65625, 'overall': 0.7692307692307693}	{1: 4, 2: 4, 3: 4, 4: 5, 5: 5, 6: 4, 7: 5, 8: 5, 9: 3, 10: 4, 11: 5, 12: 5, 13: 4, 14: 5, 15: 5, 16: 2, 17: 5, 18: 5, 19: 3, 20: 5, 21: 4, 22: 4, 23: 1, 24: 2, 25: 4, 26: 4}
3_18_18	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	cuestiones	{'PL1': 0.6, 'PL2': 0.0625, 'PL3': 0.15625, 'overall': 0.2980769230769231}	{1: 1, 2: 1, 3: 2, 4: 1, 5: 3, 6: 1, 7: 1, 8: 4, 9: 3, 10: 4, 11: 3, 12: 1, 13: 5, 14: 3, 15: 4, 16: 1, 17: 4, 18: 3, 19: 2, 20: 2, 21: 1, 22: 3, 23: 1, 24: 1, 25: 1, 26: 1}
3_18_19	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	jurídicas	{'PL1': 0.35, 'PL2': 0.1875, 'PL3': 0.09375, 'overall': 0.22115384615384615}	{1: 2, 2: 1, 3: 2, 4: 2, 5: 2, 6: 2, 7: 2, 8: 3, 9: 2, 10: 4, 11: 2, 12: 3, 13: 2, 14: 1, 15: 3, 16: 1, 17: 3, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_18_20	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	relativas	{'PL1': 0.3, 'PL2': 0.125, 'PL3': 0.1875, 'overall': 0.21153846153846154}	{1: 2, 2: 1, 3: 3, 4: 1, 5: 2, 6: 1, 7: 2, 8: 3, 9: 1, 10: 4, 11: 2, 12: 1, 13: 2, 14: 1, 15: 3, 16: 1, 17: 3, 18: 3, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 3}
3_18_23	migration	En un principio , la prioridad es que recuperen su estabilidad emocional , la salud y tramitar las cuestiones jurídicas relativas a la reubicación .	reubicación	{'PL1': 0.6, 'PL2': 0.5625, 'PL3': 0.65625, 'overall': 0.6057692307692307}	{1: 3, 2: 3, 3: 3, 4: 4, 5: 4, 6: 2, 7: 4, 8: 4, 9: 2, 10: 4, 11: 3, 12: 3, 13: 4, 14: 3, 15: 4, 16: 3, 17: 4, 18: 4, 19: 3, 20: 4, 21: 3, 22: 3, 23: 2, 24: 4, 25: 4, 26: 5}
3_19_2	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	expulsados	{'PL1': 0.675, 'PL2': 0.3125, 'PL3': 0.25, 'overall': 0.4326923076923077}	{1: 3, 2: 1, 3: 3, 4: 2, 5: 4, 6: 2, 7: 3, 8: 4, 9: 4, 10: 5, 11: 4, 12: 3, 13: 4, 14: 3, 15: 4, 16: 1, 17: 3, 18: 2, 19: 3, 20: 2, 21: 2, 22: 2, 23: 1, 24: 3, 25: 1, 26: 2}
3_19_3	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	destaca	{'PL1': 0.675, 'PL2': 0.28125, 'PL3': 0.3125, 'overall': 0.4423076923076923}	{1: 2, 2: 1, 3: 2, 4: 2, 5: 4, 6: 1, 7: 4, 8: 4, 9: 4, 10: 4, 11: 3, 12: 1, 13: 4, 14: 4, 15: 5, 16: 3, 17: 4, 18: 3, 19: 3, 20: 3, 21: 1, 22: 4, 23: 1, 24: 2, 25: 2, 26: 1}
3_19_5	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	número	{'PL1': 0.05, 'PL2': 0, 'PL3': 0, 'overall': 0.019230769230769232}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_19_7	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	senegaleses	{'PL1': 0.35, 'PL2': 0.1875, 'PL3': 0.21875, 'overall': 0.25961538461538464}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 2, 6: 3, 7: 3, 8: 3, 9: 1, 10: 2, 11: 2, 12: 2, 13: 4, 14: 1, 15: 3, 16: 1, 17: 3, 18: 2, 19: 3, 20: 3, 21: 2, 22: 1, 23: 2, 24: 2, 25: 2, 26: 1}
3_19_15	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	bilateral	{'PL1': 0.35, 'PL2': 0.375, 'PL3': 0.34375, 'overall': 0.3557692307692308}	{1: 2, 2: 2, 3: 3, 4: 4, 5: 2, 6: 1, 7: 4, 8: 4, 9: 2, 10: 4, 11: 2, 12: 1, 13: 2, 14: 1, 15: 3, 16: 1, 17: 3, 18: 3, 19: 3, 20: 3, 21: 2, 22: 4, 23: 1, 24: 3, 25: 2, 26: 1}
3_19_17	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	cooperación	{'PL1': 0.2, 'PL2': 0.15625, 'PL3': 0.0625, 'overall': 0.14423076923076922}	{1: 1, 2: 1, 3: 2, 4: 2, 5: 1, 6: 1, 7: 2, 8: 2, 9: 1, 10: 3, 11: 1, 12: 1, 13: 1, 14: 2, 15: 3, 16: 1, 17: 3, 18: 1, 19: 2, 20: 2, 21: 2, 22: 1, 23: 1, 24: 2, 25: 1, 26: 1}
3_19_19	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	materia	{'PL1': 0.275, 'PL2': 0.1875, 'PL3': 0.15625, 'overall': 0.21153846153846154}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 2, 6: 1, 7: 1, 8: 3, 9: 1, 10: 3, 11: 1, 12: 4, 13: 2, 14: 2, 15: 4, 16: 1, 17: 2, 18: 3, 19: 3, 20: 1, 21: 1, 22: 1, 23: 1, 24: 2, 25: 1, 26: 2}
3_19_21	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	inmigración	{'PL1': 0.375, 'PL2': 0.03125, 'PL3': 0.0625, 'overall': 0.17307692307692307}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1, 8: 3, 9: 3, 10: 4, 11: 1, 12: 1, 13: 1, 14: 2, 15: 3, 16: 1, 17: 4, 18: 1, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_19_22	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	ilegal	{'PL1': 0.125, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.057692307692307696}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 3, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_19_23	migration	Entre los expulsados destaca el número de senegaleses ( 757 ) gracias a un acuerdo bilateral de cooperación en materia de inmigración ilegal firmado en 2006 .	firmado	{'PL1': 0.25, 'PL2': 0.09375, 'PL3': 0.09375, 'overall': 0.15384615384615385}	{1: 1, 2: 2, 3: 1, 4: 1, 5: 1, 6: 1, 7: 2, 8: 3, 9: 3, 10: 3, 11: 1, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 3, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 2, 25: 1, 26: 1}
3_20_2	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	consciente	{'PL1': 0.475, 'PL2': 0.25, 'PL3': 0.15625, 'overall': 0.3076923076923077}	{1: 2, 2: 1, 3: 3, 4: 2, 5: 2, 6: 1, 7: 2, 8: 4, 9: 4, 10: 4, 11: 2, 12: 4, 13: 2, 14: 3, 15: 4, 16: 1, 17: 3, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 2, 25: 1, 26: 2}
3_20_6	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	piel	{'PL1': 0.05, 'PL2': 0.125, 'PL3': 0, 'overall': 0.057692307692307696}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 4, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_12	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	caso	{'PL1': 0.15, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.0673076923076923}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 3, 11: 1, 12: 1, 13: 2, 14: 1, 15: 2, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_15	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	negros	{'PL1': 0.05, 'PL2': 0.03125, 'PL3': 0.0625, 'overall': 0.04807692307692308}	{1: 3, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_18	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	frontera	{'PL1': 0.225, 'PL2': 0.03125, 'PL3': 0.03125, 'overall': 0.10576923076923077}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 2, 10: 2, 11: 1, 12: 1, 13: 1, 14: 2, 15: 4, 16: 1, 17: 3, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_19	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	violada	{'PL1': 0.425, 'PL2': 0.25, 'PL3': 0.1875, 'overall': 0.2980769230769231}	{1: 2, 2: 1, 3: 1, 4: 3, 5: 3, 6: 1, 7: 1, 8: 3, 9: 2, 10: 4, 11: 2, 12: 4, 13: 1, 14: 3, 15: 4, 16: 1, 17: 4, 18: 3, 19: 2, 20: 2, 21: 3, 22: 1, 23: 1, 24: 2, 25: 2, 26: 1}
3_20_22	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	inscribe	{'PL1': 0.225, 'PL2': 0.21875, 'PL3': 0.21875, 'overall': 0.22115384615384615}	{1: 3, 2: 1, 3: 2, 4: 3, 5: 2, 6: 3, 7: 3, 8: 2, 9: 1, 10: 1, 11: 2, 12: 1, 13: 1, 14: 1, 15: 4, 16: 1, 17: 2, 18: 3, 19: 3, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 3}
3_20_24	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	memoria	{'PL1': 0.25, 'PL2': 0.03125, 'PL3': 0.0625, 'overall': 0.125}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 3, 9: 1, 10: 3, 11: 1, 12: 1, 13: 1, 14: 2, 15: 5, 16: 1, 17: 2, 18: 3, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_26	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	capitalismo	{'PL1': 0.225, 'PL2': 0.0625, 'PL3': 0.03125, 'overall': 0.11538461538461539}	{1: 1, 2: 1, 3: 1, 4: 2, 5: 1, 6: 1, 7: 1, 8: 3, 9: 1, 10: 4, 11: 2, 12: 1, 13: 1, 14: 2, 15: 1, 16: 1, 17: 3, 18: 2, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_29	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	racismo	{'PL1': 0.125, 'PL2': 0, 'PL3': 0, 'overall': 0.04807692307692308}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 3, 9: 1, 10: 2, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 3, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_20_32	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	imperialismos	{'PL1': 0.2, 'PL2': 0.21875, 'PL3': 0.25, 'overall': 0.22115384615384615}	{1: 1, 2: 1, 3: 1, 4: 2, 5: 1, 6: 1, 7: 2, 8: 3, 9: 1, 10: 4, 11: 1, 12: 4, 13: 1, 14: 1, 15: 1, 16: 1, 17: 4, 18: 3, 19: 2, 20: 2, 21: 2, 22: 1, 23: 1, 24: 3, 25: 2, 26: 3}
3_20_33	migration	Él es consciente de que la piel es , precisamente en el caso de los negros , la frontera violada donde se inscribe la memoria del capitalismo , el racismo y los imperialismos transoceánicos .	transoceánicos	{'PL1': 0.55, 'PL2': 0.40625, 'PL3': 0.40625, 'overall': 0.46153846153846156}	{1: 3, 2: 2, 3: 3, 4: 2, 5: 4, 6: 3, 7: 3, 8: 3, 9: 2, 10: 3, 11: 3, 12: 4, 13: 2, 14: 4, 15: 3, 16: 1, 17: 5, 18: 3, 19: 3, 20: 3, 21: 3, 22: 2, 23: 2, 24: 4, 25: 2, 26: 2}
3_21_1	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	investigadora	{'PL1': 0.425, 'PL2': 0.09375, 'PL3': 0.1875, 'overall': 0.25}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 3, 6: 1, 7: 2, 8: 2, 9: 3, 10: 4, 11: 2, 12: 1, 13: 2, 14: 3, 15: 3, 16: 1, 17: 4, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 3, 25: 2, 26: 1}
3_21_2	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	manifestó	{'PL1': 0.45, 'PL2': 0.25, 'PL3': 0.28125, 'overall': 0.33653846153846156}	{1: 2, 2: 2, 3: 3, 4: 1, 5: 3, 6: 2, 7: 2, 8: 3, 9: 2, 10: 4, 11: 4, 12: 4, 13: 2, 14: 2, 15: 3, 16: 1, 17: 3, 18: 3, 19: 2, 20: 3, 21: 1, 22: 1, 23: 1, 24: 2, 25: 2, 26: 3}
3_21_5	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	estudio	{'PL1': 0.175, 'PL2': 0.0625, 'PL3': 0.03125, 'overall': 0.09615384615384616}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 2, 11: 1, 12: 2, 13: 1, 14: 2, 15: 4, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_6	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	contradice	{'PL1': 0.3, 'PL2': 0.21875, 'PL3': 0.15625, 'overall': 0.23076923076923078}	{1: 2, 2: 1, 3: 2, 4: 2, 5: 3, 6: 1, 7: 3, 8: 3, 9: 2, 10: 3, 11: 1, 12: 1, 13: 1, 14: 3, 15: 2, 16: 1, 17: 3, 18: 2, 19: 3, 20: 3, 21: 2, 22: 1, 23: 1, 24: 1, 25: 1, 26: 2}
3_21_8	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	creencia	{'PL1': 0.125, 'PL2': 0.1875, 'PL3': 0.0625, 'overall': 0.125}	{1: 2, 2: 1, 3: 1, 4: 2, 5: 1, 6: 1, 7: 2, 8: 2, 9: 1, 10: 1, 11: 2, 12: 1, 13: 1, 14: 2, 15: 2, 16: 1, 17: 2, 18: 1, 19: 4, 20: 2, 21: 2, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_12	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	hijos	{'PL1': 0, 'PL2': 0, 'PL3': 0, 'overall': 0}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_14	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	inmigrantes	{'PL1': 0.325, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.1346153846153846}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 3, 7: 1, 8: 3, 9: 3, 10: 2, 11: 1, 12: 1, 13: 1, 14: 2, 15: 3, 16: 1, 17: 4, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_16	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	lastran	{'PL1': 0.775, 'PL2': 0.71875, 'PL3': 0.75, 'overall': 0.75}	{1: 4, 2: 3, 3: 4, 4: 5, 5: 3, 6: 4, 7: 5, 8: 5, 9: 4, 10: 4, 11: 3, 12: 4, 13: 5, 14: 3, 15: 5, 16: 3, 17: 5, 18: 4, 19: 4, 20: 4, 21: 3, 22: 5, 23: 3, 24: 4, 25: 4, 26: 4}
3_21_18	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	resultados	{'PL1': 0.1, 'PL2': 0.03125, 'PL3': 0.03125, 'overall': 0.057692307692307696}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 2, 11: 1, 12: 1, 13: 1, 14: 1, 15: 2, 16: 1, 17: 3, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_20	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	académicos	{'PL1': 0.125, 'PL2': 0.03125, 'PL3': 0.03125, 'overall': 0.0673076923076923}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 3, 18: 1, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_23	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	aulas	{'PL1': 0.25, 'PL2': 0.125, 'PL3': 0.0625, 'overall': 0.15384615384615385}	{1: 2, 2: 1, 3: 1, 4: 3, 5: 1, 6: 1, 7: 2, 8: 3, 9: 2, 10: 1, 11: 1, 12: 1, 13: 2, 14: 1, 15: 4, 16: 1, 17: 4, 18: 1, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_21_26	migration	"La investigadora manifestó que el estudio contradice la creencia de que los hijos de inmigrantes "" lastran los resultados "" académicos de las aulas donde son mayoría ."	mayoría	{'PL1': 0.1, 'PL2': 0.03125, 'PL3': 0.03125, 'overall': 0.057692307692307696}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 2, 14: 1, 15: 1, 16: 1, 17: 3, 18: 2, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_22_4	migration	Desde dentro , las yihadistas aseguran a sus familias que la tensión es “ insoportable ” y que “ las estanterías [ del mercado de alimentos del campo ] están vacías ” .	yihadistas	{'PL1': 0.55, 'PL2': 0.46875, 'PL3': 0.34375, 'overall': 0.46153846153846156}	{1: 3, 2: 5, 3: 3, 4: 3, 5: 3, 6: 3, 7: 3, 8: 4, 9: 4, 10: 3, 11: 2, 12: 2, 13: 2, 14: 3, 15: 3, 16: 1, 17: 5, 18: 3, 19: 3, 20: 3, 21: 3, 22: 2, 23: 1, 24: 3, 25: 2, 26: 2}
3_22_5	migration	Desde dentro , las yihadistas aseguran a sus familias que la tensión es “ insoportable ” y que “ las estanterías [ del mercado de alimentos del campo ] están vacías ” .	aseguran	{'PL1': 0.3, 'PL2': 0.125, 'PL3': 0.0625, 'overall': 0.17307692307692307}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 2, 6: 1, 7: 3, 8: 2, 9: 2, 10: 3, 11: 2, 12: 1, 13: 1, 14: 2, 15: 3, 16: 1, 17: 4, 18: 2, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_22_8	migration	Desde dentro , las yihadistas aseguran a sus familias que la tensión es “ insoportable ” y que “ las estanterías [ del mercado de alimentos del campo ] están vacías ” .	familias	{'PL1': 0.05, 'PL2': 0, 'PL3': 0, 'overall': 0.019230769230769232}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 2, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_22_11	migration	Desde dentro , las yihadistas aseguran a sus familias que la tensión es “ insoportable ” y que “ las estanterías [ del mercado de alimentos del campo ] están vacías ” .	tensión	{'PL1': 0.25, 'PL2': 0.03125, 'PL3': 0.0625, 'overall': 0.125}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 3, 9: 1, 10: 3, 11: 1, 12: 1, 13: 2, 14: 2, 15: 3, 16: 1, 17: 3, 18: 1, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
3_22_14	migration	Desde dentro , las yihadistas aseguran a sus familias que la tensión es “ insoportable ” y que “ las estanterías [ del mercado de alimentos del campo ] están vacías ” .	insoportable	{'PL1': 0.425, 'PL2': 0.15625, 'PL3': 0.21875, 'overall': 0.27884615384615385}	{1: 2, 2: 1, 3: 2, 4: 2, 5: 2, 6: 1, 7: 2, 8: 3, 9: 3, 10: 4, 11: 3, 12: 1, 13: 2, 14: 3, 15: 3, 16: 1, 17: 3, 18: 2, 19: 3, 20: 2, 21: 1, 22: 1, 23: 1, 24: 3, 25: 2, 26: 2}
